feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
V174,8.000000000002505e-05,0.0005489287651619,0.0,0.0,1.2899584794614424e-05,7.89289465549573e-21,0.0002846153846153,0.0002740469346595,4.957641427517352e-19,2.1368341547801058e-05
V175,7.827338182930983e-06,0.0013764965715112,0.0046520146520146,0.0040362821544741,0.0322917625328366,0.0005509469342321,6.828709802919669e-05,0.0001768070445117,0.008723207787031015,0.06335889743670167
V176,2.509125205902092e-05,0.0017200201063352,0.0,0.0,1.733614071757356,1.5749904035425687e-20,0.0035531042349324,0.0004878667528816,5.897226888949977e-19,1.439589833192749e-17
V177,4.43960123430046e-06,0.0013267316713001,0.0042603550295857,0.0,0.0122547613127004,0.0002916737227888,0.0012708593199998,2.894004146019912e-05,0.0039089837604836634,0.028292351110520697
V178,1.5366870970956874e-05,0.0020948548244604,0.0,0.0,0.1883627872487462,9.189919516509312e-05,0.0010943975667185,0.0003876018661464,0.000641354441279043,0.0043192621727594855
V179,1.5583093647188565e-05,0.0012123616132299,0.0,0.0,0.4139866767009504,6.93407222307633e-21,0.0010009203293129,0.0004137596394995,4.991405898940783e-19,8.135289216354697e-19
V180,1.1771396255589737e-05,0.001642485613732,0.0,0.0,0.276206561205296,7.097071015603076e-22,6.119596230546459e-05,0.0002242162722554,0.0008704537083426321,0.005879335850139032
V181,5.701246982588168e-06,0.002026636422561,0.0,0.0,0.1982109973475572,0.0001224282356278,0.0001193685698418,0.0001794406831946,0.004458509404103633,0.03060705890696088
V182,8.57015867190614e-06,0.0018472921226001,0.0,0.0,0.0184310743322109,4.823395873972816e-05,0.0007327288404013,0.0002445561263754,0.00188782473170011,0.013360806570904687
V183,1.881626674924364e-05,0.0014281898035658,0.0,0.0,1.45187982290098,1.699635425379309e-20,0.0045040040758931,0.0001201695708109,9.383668298753787e-20,1.5184902416851786e-18
V184,4.825466746263654e-06,0.0020398192646005,0.0,0.0,0.5015840766143356,1.0000634590850357e-20,0.0023134436919789,0.0001586042799443,2.6445433862996778e-18,8.426788127952278e-18
V185,6.87287855221222e-05,0.0016103906930977,0.0,0.0,1.7201826265400648,0.0003921590501484,0.0029301960336815,0.0010927626801817,0.005775914402430395,0.040784541215433616
V186,1.907985670361844e-05,0.0023406780279349,0.0,0.0,2.25772587930443,3.583191049564193e-05,0.0013681495303384,0.0003359418690485,0.0008712787231201292,0.0061272566947547695
V187,4.4110814927634615e-06,0.0015871544256714,0.0,0.0,1.8756678332606624,9.079343316680559e-21,7.36783216775621e-05,9.844964409892162e-05,4.3805178506981e-19,5.853561496248581e-18
V188,6.528295638920215e-06,0.0018080256778014,0.0040770692837692,0.0,4.5521616860456495,5.527142961064861e-06,0.0033181265604832,0.0009343917180077,0.00017435178507295432,0.0011496457359014855
V189,1.7459797628115785e-05,0.001850684017173,0.0036263736263736,0.0,1.141176575535846,0.0002135439169608,0.0002966617778247,0.0004258073070262,0.009094302138823371,0.07388619526845687
V190,0.0001101213745886,0.000779725927517,0.0,0.0,0.0050157722368447,2.0084314448480374e-20,0.000558052036111,0.0003394148865817,1.2073412103669763e-19,4.316465579190442e-18
V191,1.316577192429531e-05,0.0018859275635962,0.001025641025641,0.0,1.1635737316570385,2.424392021007185e-21,0.0018769031634847,0.0006040623003368,1.1376699686961033e-18,5.921789077794294e-18
V192,1.1172773687623576e-05,0.00154831296796,0.0,0.0,0.0451335671502853,3.761109034738285e-22,0.0030186314349431,1.1918746573573406e-05,1.1371219975895888e-18,7.443558695710458e-18
V193,1.2699126523230362e-05,0.0014294224362557,0.0044039294039294,0.0046475722922818,0.0549086924535857,7.151593576569919e-05,0.0004416157654245,0.0001241923760952,0.0020269419500689102,0.016467113438690197
V194,7.981871849278057e-06,0.0023110201200114,0.001884802625782,0.0,6.160375243305443,9.433449806196402e-05,0.0040813141029503,0.0008191728339009,0.004029788735798437,0.028875411877851365
V195,8.360565525675439e-06,0.00159177820478,0.0035271255060728,0.0,0.1925387120042605,1.69849242799236e-06,0.0001972555592507,0.0002084900877349,3.909904438056074e-18,0.0005605025012374906
V196,3.734920412753498e-06,0.0014147547254669,0.002051282051282,0.0,0.0074751431034277,9.138086252169771e-21,0.0014270291243634,0.0003114159178046,1.0809008683463736e-18,0.00011940732354107955
V197,6.01064973679448e-05,0.0016402791559612,0.0019244826810616,0.0,0.3045109765062,3.0271644728497836e-20,0.0047087935129183,0.0003321428664587,1.0193122152148011e-18,3.1584504080881643e-18
V198,4.008527063480231e-05,0.0017645940379101,0.0,0.0,0.1942337018984339,0.0008937998681173,0.0016490588269429,0.0003100045801854,0.007612928064835719,0.06077839103197725
V199,0.0001202331002331,0.000822034483938,0.0,0.0,0.000632795941066,0.0030980284589793,0.0002473426573427,0.0001751538476385,0.004032691317645505,0.027882256130814374
V200,4.648431766254589e-05,0.0014702712977145,0.0,0.0,9.12954957203262,4.976674839467798e-05,0.0122451895035696,0.0013591536130134,0.001498207999159223,0.010749617653250403
